web-scraper-order,web-scraper-start-url,latest_video,latest_video-href,recommended_video,recommended_video-href
"1768103262-156","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon and the News Team on Venezuela Tensions, Airport Pull-Ups & ""Minor"" Trump Slip | The Daily Show","https://www.youtube.com/watch?v=powm6EFL630","The Vanity (Completely) Fair Photoshoot","https://www.youtube.com/watch?v=8Ep-gTKaa0o"
"1768103262-157","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon and the News Team on Venezuela Tensions, Airport Pull-Ups & ""Minor"" Trump Slip | The Daily Show","https://www.youtube.com/watch?v=powm6EFL630","Undercover in North Korea (Full Episode) | Then and Now with Lisa Ling | National Geographic","https://www.youtube.com/watch?v=eLCdsXRiouE"
"1768103262-158","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon and the News Team on Venezuela Tensions, Airport Pull-Ups & ""Minor"" Trump Slip | The Daily Show","https://www.youtube.com/watch?v=powm6EFL630","Trump Delivers Scatterbrained Speech to GOP, He Guns for Greenland & 5th Anniversary of Insurrection","https://www.youtube.com/watch?v=w4-Vnatjopc"
"1768103262-159","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon and the News Team on Venezuela Tensions, Airport Pull-Ups & ""Minor"" Trump Slip | The Daily Show","https://www.youtube.com/watch?v=powm6EFL630","Trump Kidnaps President Maduro, Targets Venezuelan Oil & Ditches ""America First"" | The Daily Show","https://www.youtube.com/watch?v=HDSzUfMZRHE"
"1768103272-160","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Josh Johnson on Trump's Epstein Scandal, MAGA Meltdowns & Hopes for Heaven in 2025 | The Daily Show","https://www.youtube.com/watch?v=ZsApbhG2cRY"
"1768103272-161","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","How to Cover a Sh*tposting White House with CNN’s Kaitlan Collins","https://www.youtube.com/watch?v=NkklCAKeUs0"
"1768103272-162","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Ep. 70: Lit It or Quit It: The Love Hypothesis","https://www.youtube.com/watch?v=Vco12CW4n0o&pp=0gcJCU0KAYcqIYzv"
"1768103272-163","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Australian Fruit Is Flexing on America","https://www.youtube.com/watch?v=mMod2Di2oVo&pp=0gcJCU0KAYcqIYzv"
"1768103272-164","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Bari Weiss: Last Week Tonight with John Oliver (HBO)","https://www.youtube.com/watch?v=gieTx_P6INQ"
"1768103272-165","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Leonardo DiCaprio & Jennifer Lawrence | Actors on Actors","https://www.youtube.com/watch?v=Q_cV9ciktoQ&pp=ugUEEgJlbg%3D%3D"
"1768103272-166","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Kristen Bell Gets Festive on the Hot Ones Holiday Extravaganza | Hot Ones","https://www.youtube.com/watch?v=ClG6fOKztJQ"
"1768103272-167","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","The Daily Show","https://www.youtube.com/watch?v=vzScfW2Jq5Y&pp=sAQB"
"1768103272-168","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Why the Stock Market Hasn’t Crashed Yet - with Paul Krugman","https://www.youtube.com/watch?v=qGxFLOw7KW8"
"1768103272-169","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Jon & Ronny on Maduro's Abduction, Trump's Oil Extortion & Minnesota ICE Shooting | The Daily Show","https://www.youtube.com/watch?v=iyj8hpOukfE&pp=0gcJCU0KAYcqIYzv"
"1768103272-170","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Wrapping 2025 w/ Jon Favreau & Tim Miller | The Weekly Show with Jon Stewart","https://www.youtube.com/watch?v=vKxp4Z0HOBg"
"1768103272-171","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Sen. Mark Kelly - “I’m Not Backing Down” | The Daily Show","https://www.youtube.com/watch?v=fsI9ml9oF_s"
"1768103272-172","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","The Vanity (Completely) Fair Photoshoot","https://www.youtube.com/watch?v=8Ep-gTKaa0o"
"1768103272-173","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Venezuela: Last Week Tonight with John Oliver (HBO)","https://www.youtube.com/watch?v=IYfgvS0FA7U"
"1768103272-174","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Trump Sounds Incoherent In Rambling Press Conference","https://www.youtube.com/watch?v=l8FNl5gDP3c&pp=ugUEEgJlbg%3D%3D"
"1768103272-175","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Big Fat Quiz of the Year 2025","https://www.youtube.com/watch?v=SVqvro8RoL8&pp=0gcJCU0KAYcqIYzv"
"1768103272-176","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","The World's Most Important Machine","https://www.youtube.com/watch?v=MiUHjLxm3V0"
"1768103272-177","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Doctor Reacts To The Pitt Season 1 Finale","https://www.youtube.com/watch?v=uSYXflrSvEs"
"1768103272-178","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Jon Stewart – One of My Favorite People - What Now? with Trevor Noah Podcast","https://www.youtube.com/watch?v=44uC12g9ZVk"
"1768103272-179","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","WTF Happened in 2025? TDS Hosts Recap the Year’s Biggest Stories | The Daily Show","https://www.youtube.com/watch?v=rsk1PAhKViI","Jordan Klepper Fingers the Pulse: Give the Man a Prize | The Daily Show","https://www.youtube.com/watch?v=JdvSonnYw-E"
"1768103283-180","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Australian Fruit Is Flexing on America","https://www.youtube.com/watch?v=mMod2Di2oVo"
"1768103283-181","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Is AI Making College Students Dumber? Ronny Chieng Investigates | The Daily Show","https://www.youtube.com/watch?v=46psLEZCwK8"
"1768103283-182","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Mamdani Makes Trump Melt","https://www.youtube.com/watch?v=Pxi1p4tzU_Q"
"1768103283-183","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Top 20 Most Awkward Moments on Finding Your Roots","https://www.youtube.com/watch?v=nZH2TmwNwHM"
"1768103283-184","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Josh Johnson on Trump's Epstein Scandal, MAGA Meltdowns & Hopes for Heaven in 2025 | The Daily Show","https://www.youtube.com/watch?v=ZsApbhG2cRY"
"1768103283-185","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Chef Show - SNL","https://www.youtube.com/watch?v=PEOZ3I2zk1E&pp=0gcJCU0KAYcqIYzv"
"1768103283-186","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Josh Johnson: Finding Meaning in a System Built to Fracture You","https://www.youtube.com/watch?v=h0hre6S4LKc&pp=0gcJCU0KAYcqIYzv"
"1768103283-187","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","The Daily Show","https://www.youtube.com/watch?v=vzScfW2Jq5Y&pp=sAQB"
"1768103283-188","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Director Park Chan-wook - Satirizing Capitalism in “No Other Choice” | The Daily Show","https://www.youtube.com/watch?v=Jj0N63qglbI"
"1768103283-189","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Trump Proposes $1.5 Trillion Military Budget in 2027","https://www.youtube.com/watch?v=AHIYRXuVYDg"
"1768103283-190","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Meanwhile... Nicole & Keith Split | Beloved Walrus Penis Stolen | Rejected Vanity License Plates","https://www.youtube.com/watch?v=KGfzI91Q6YE"
"1768103283-191","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","50 Goes #1 on Netflix with Diddy Doc","https://www.youtube.com/watch?v=ZlAgdQaUt38"
"1768103283-192","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","This TikTok Prank is Accidentally Healing Men","https://www.youtube.com/watch?v=7fsoWW_fZyM"
"1768103283-193","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Lucy Liu - “Rosemead” | The Daily Show","https://www.youtube.com/watch?v=gD_6EMf1YRQ"
"1768103283-194","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Trump Kidnaps President Maduro, Targets Venezuelan Oil & Ditches ""America First"" | The Daily Show","https://www.youtube.com/watch?v=HDSzUfMZRHE"
"1768103283-195","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","The Louvre Heist: A True Work of Art","https://www.youtube.com/watch?v=61kAH4DS4po"
"1768103283-196","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Michelle Obama on Gifts from Barack, Being Able to Drive Again & She Remembers Rob & Michele Reiner","https://www.youtube.com/watch?v=IqGNKbXBfPg&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103283-197","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Mentalist Oz Pearlman blows minds, from Joe Rogan to tech titans | 60 Minutes","https://www.youtube.com/watch?v=GOR3QWX6fwk&pp=0gcJCU0KAYcqIYzv"
"1768103283-198","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","New Barista Training - SNL","https://www.youtube.com/watch?v=Tn7g2cn7iBo"
"1768103283-199","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","How Does AI Affect Josh Johnson's Career? - After The Cut | The Daily Show","https://www.youtube.com/watch?v=y8tvozJm_Bg","Epstein and Friends: A Photo Album","https://www.youtube.com/watch?v=7oVCBTCIPQo"
"1768103293-200","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Josh Johnson on Trump's Epstein Scandal, MAGA Meltdowns & Hopes for Heaven in 2025 | The Daily Show","https://www.youtube.com/watch?v=ZsApbhG2cRY&pp=0gcJCU0KAYcqIYzv"
"1768103293-201","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Jon & Ronny on Maduro's Abduction, Trump's Oil Extortion & Minnesota ICE Shooting | The Daily Show","https://www.youtube.com/watch?v=iyj8hpOukfE&pp=0gcJCU0KAYcqIYzv"
"1768103293-202","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","The World's Most Important Machine","https://www.youtube.com/watch?v=MiUHjLxm3V0"
"1768103293-203","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","15 Minutes of Ronny Chieng","https://www.youtube.com/watch?v=oUUVRa2SNWU"
"1768103293-204","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Sen. Mark Kelly - “I’m Not Backing Down” | The Daily Show","https://www.youtube.com/watch?v=fsI9ml9oF_s&pp=0gcJCU0KAYcqIYzv"
"1768103293-205","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Undercover in North Korea (Full Episode) | Then and Now with Lisa Ling | National Geographic","https://www.youtube.com/watch?v=eLCdsXRiouE"
"1768103293-206","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","What Billionaire Tech CEOs Get Wrong About The Future, with Adam Becker","https://www.youtube.com/watch?v=o6UdRXloqGc&pp=ugUEEgJlbg%3D%3D"
"1768103293-207","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","The Daily Show","https://www.youtube.com/watch?v=vzScfW2Jq5Y&pp=sAQB"
"1768103293-208","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Australian Fruit Is Flexing on America","https://www.youtube.com/watch?v=mMod2Di2oVo"
"1768103293-209","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103293-210","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Artificial Intelligence in 2025 | 60 Minutes Full Episodes","https://www.youtube.com/watch?v=KpOcUrPdx-4"
"1768103293-211","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","How The Dark Web Actually Works | How Crime Works | Insider","https://www.youtube.com/watch?v=5HfeIAsQKCE"
"1768103293-212","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Venezuela: Last Week Tonight with John Oliver (HBO)","https://www.youtube.com/watch?v=IYfgvS0FA7U"
"1768103293-213","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","How Trump sold the attack on Venezuela | The Listening Post","https://www.youtube.com/watch?v=bnKw8jPTuLo"
"1768103293-214","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Hasan Minhaj and Ronny Chieng Rant About Each Other and Discuss Their Hasan Hates Ronny Tour","https://www.youtube.com/watch?v=fJoGq-2kgfU"
"1768103293-215","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","ICE Killing in Minnesota Ignites Protests as Trump and Kristi Noem Double Down | The Daily Show","https://www.youtube.com/watch?v=a1Yo5Bcpx5c"
"1768103293-216","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Trump Proposes $1.5 Trillion Military Budget in 2027","https://www.youtube.com/watch?v=AHIYRXuVYDg"
"1768103293-217","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Jimmy Kimmel Recaps the Crazy Stuff Trump Did Over the Holidays & Takes Cognitive Test Donny “ACED”","https://www.youtube.com/watch?v=X6hFZsRGm1Q&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103293-218","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","Most Watched of 2021 - Key & Peele","https://www.youtube.com/watch?v=HBFMysfLlJU"
"1768103293-219","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Ronny Chieng Took On Trump's J6 Pardons, Signalgate Fallout & Elon’s DMs in 2025 | The Daily Show","https://www.youtube.com/watch?v=hLH5ZT9UU_s","The Best of Desi in 2025: Trump's Ass-Kissing Cabinet, MAGA's Pope Tantrum & More | The Daily Show","https://www.youtube.com/watch?v=DeGiFF99MvA"
"1768103303-220","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Trump Kidnaps President Maduro, Targets Venezuelan Oil & Ditches ""America First"" | The Daily Show","https://www.youtube.com/watch?v=HDSzUfMZRHE"
"1768103303-221","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Sen. Mark Kelly - “I’m Not Backing Down” | The Daily Show","https://www.youtube.com/watch?v=fsI9ml9oF_s"
"1768103303-222","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Dave Chappelle Stand-Up Monologue 2025 - SNL","https://www.youtube.com/watch?v=57pGarTBJrU"
"1768103303-223","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","I Skied Down Mount Everest (world first, no oxygen)","https://www.youtube.com/watch?v=cjZvFY6__qw"
"1768103303-224","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","The World's Most Important Machine","https://www.youtube.com/watch?v=MiUHjLxm3V0"
"1768103303-225","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Artificial Intelligence in 2025 | 60 Minutes Full Episodes","https://www.youtube.com/watch?v=KpOcUrPdx-4"
"1768103303-226","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Jon & Ronny on Maduro's Abduction, Trump's Oil Extortion & Minnesota ICE Shooting | The Daily Show","https://www.youtube.com/watch?v=iyj8hpOukfE&pp=0gcJCU0KAYcqIYzv"
"1768103303-227","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","The Daily Show","https://www.youtube.com/watch?v=vzScfW2Jq5Y&pp=sAQB"
"1768103303-228","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Trump Delivers Scatterbrained Speech to GOP, He Guns for Greenland & 5th Anniversary of Insurrection","https://www.youtube.com/watch?v=w4-Vnatjopc"
"1768103303-229","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Venezuela: Last Week Tonight with John Oliver (HBO)","https://www.youtube.com/watch?v=IYfgvS0FA7U"
"1768103303-230","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Undercover in North Korea (Full Episode) | Then and Now with Lisa Ling | National Geographic","https://www.youtube.com/watch?v=eLCdsXRiouE&pp=0gcJCU0KAYcqIYzv"
"1768103303-231","https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/videos","Jon Stewart's Best Trump Takedowns of 2025 | The Daily Show","https://www.youtube.com/watch?v=LvaHTHgY4P0&pp=0gcJCU0KAYcqIYzv","Trump Sounds Incoherent In Rambling Press Conference","https://www.youtube.com/watch?v=l8FNl5gDP3c&pp=ugUEEgJlbg%3D%3D"
