web-scraper-order,web-scraper-start-url,latest_video,latest_video-href,recommended_video,recommended_video-href
"1768103956-301","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103956-302","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103956-303","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103956-304","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Self-defence? A breakdown of the fatal ICE shooting in Minneapolis | About That","https://www.youtube.com/watch?v=ZEiw1rMjZsc"
"1768103956-305","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103956-306","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768103956-307","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Does New Video Support Self-Defense Claim in Fatal ICE Shooting? | Renee Good and Jon Ross Analysis","https://www.youtube.com/watch?v=rwwgUiNVSmc&pp=ugUEEgJlbg%3D%3D"
"1768103956-308","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos&pp=0gcJCU0KAYcqIYzv"
"1768103956-309","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Gen. Keane: 'INTELLIGENCE' allowed the US to capture Maduro alive","https://www.youtube.com/watch?v=Pig8TGk9mYg"
"1768103956-310","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Independent journalist: Minnesotans have been telling me about this fraud for a long time","https://www.youtube.com/watch?v=KSpDrwlvBvY"
"1768103956-311","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103956-312","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768103956-313","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103956-314","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Germans Captured Him — He Laughed, Then Killed 21 of Them in 45 Seconds","https://www.youtube.com/watch?v=PLMjds9a5dI"
"1768103956-315","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103956-316","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g"
"1768103956-317","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103956-318","https://www.youtube.com/user/FoxNewsChannel/videos","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0","Jan. 10: ICE protests, Ohio dentist murder","https://www.youtube.com/watch?v=cYJuGDF4PjA"
"1768103966-319","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768103966-320","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768103966-321","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103966-322","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A&pp=0gcJCU0KAYcqIYzv"
"1768103966-323","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Sparks Fly As Mace Calls To Subpoena Immigration Records Of Ilhan Omar And Ex-Husband During Hearing","https://www.youtube.com/watch?v=TDijq5gnVFI"
"1768103966-324","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103966-325","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbtIHCQlNCgGHKiGM7w%3D%3D"
"1768103966-326","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103966-327","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Vance: 'WHO TOLD PROTESTERS TO SHOW UP?'","https://www.youtube.com/watch?v=af5z7EU2AHk"
"1768103966-328","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103966-329","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Minnesota AG in HOT WATER after audio reveals meeting with now-convicted fraudsters","https://www.youtube.com/watch?v=nZpdmBvgcik"
"1768103966-330","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103966-331","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Does New Video Support Self-Defense Claim in Fatal ICE Shooting? | Renee Good and Jon Ross Analysis","https://www.youtube.com/watch?v=rwwgUiNVSmc&pp=ugUEEgJlbg%3D%3D"
"1768103966-332","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768103966-333","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768103966-334","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0"
"1768103966-335","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103966-336","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","ICE GRABS 19 SOMALI Suspects Near MINNESOTA MALL During Federal Crackdown","https://www.youtube.com/watch?v=3C8CWK6co0Y"
"1768103966-337","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg"
"1768103966-338","https://www.youtube.com/user/FoxNewsChannel/videos","JUST IN: DHS takes ACTION in Minneapolis as anti-ICE protesters rage","https://www.youtube.com/watch?v=iYxhxTvbZ_A","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103976-339","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Deadly protests erupt in Iran","https://www.youtube.com/watch?v=NYSv-xsNBec"
"1768103976-340","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103976-341","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103976-342","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Dozens killed as Iranian protests persist under internet shutdown","https://www.youtube.com/watch?v=ywlbq5sVmTY"
"1768103976-343","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Global National: Jan. 10, 2026 | Iran protesters face serious consequences trying to topple regime","https://www.youtube.com/watch?v=FG31AUw4UPA"
"1768103976-344","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103976-345","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","دنیا امروز کنار انقلاب ملی شما ایستاده است","https://www.youtube.com/watch?v=pjoXmVIykdM"
"1768103976-346","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103976-347","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A&pp=0gcJCU0KAYcqIYzv"
"1768103976-348","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Iran warns protesters that they could face the death penalty, but demonstrations appear to grow","https://www.youtube.com/watch?v=GP80vysFCgs"
"1768103976-349","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Iran protests: Death sentence for demonstrators, Supreme Leader says","https://www.youtube.com/watch?v=39z8ENwdbxs"
"1768103976-350","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Criminal referrals DETONATE as Minnesota fraud case spirals","https://www.youtube.com/watch?v=waHN9qz1i1o"
"1768103976-351","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Why This Could Be a Defining Moment In The Middle East | 700 Club Israel","https://www.youtube.com/watch?v=_EbQKHmDTE8"
"1768103976-352","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Internet blackout in Iran enters second day as anti-government protests intensify","https://www.youtube.com/watch?v=F0uC4wD7zm0"
"1768103976-353","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Iran's army threatens to join crackdown against protesters","https://www.youtube.com/watch?v=De_Vjxp7Byk"
"1768103976-354","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Iranian regime will suffer 'death by a thousand cuts' following widespread protests","https://www.youtube.com/watch?v=BXgdNHZmG-Q"
"1768103976-355","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Iran Protests: Iran Warns of Death Penalty, Says ""Protesters are Enemy of God"" | World DNA","https://www.youtube.com/watch?v=1LyGa7-9fc8"
"1768103976-356","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","""They Can't Stop Us"" - Facing Death, Protests Spread","https://www.youtube.com/watch?v=IFPeM7jt2JI"
"1768103976-357","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Europe ‘stands fully behind’ Iran protesters, says EU chief","https://www.youtube.com/watch?v=a7xq_HhDuBI"
"1768103976-358","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Protests INTENSIFY across Iran as Trump, supreme leader trade jabs","https://www.youtube.com/watch?v=ZKaRmFAsnD0","Unrest across Iran escalates as anti-government protests continue","https://www.youtube.com/watch?v=71_8r17P-ds"
"1768103986-359","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103986-360","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Megyn Kelly Breaks Down What the Minnesota ICE Shooting Videos REALLY Show and Reveals NEW Info","https://www.youtube.com/watch?v=kH4W1TyUeQg"
"1768103986-361","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103986-362","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103986-363","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768103986-364","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103986-365","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103986-366","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103986-367","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Shocking Arrest: Surgeon Ex-Husband Charged in Brutal Ohio Dentist Murders | Dr. Michael McKee","https://www.youtube.com/watch?v=1wbroSpXkCk"
"1768103986-368","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103986-369","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","BREAKING NEWS: John Kennedy Details Example After Example Of Minnesota Fraud In Blistering Speech","https://www.youtube.com/watch?v=JL1fNIqqGV0"
"1768103986-370","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Golden Retriever Meets Completely Shut Down Rescue for the First Time","https://www.youtube.com/watch?v=bOg5BVGOsEg"
"1768103986-371","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768103986-372","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","'AMERICAN DREAM IS COMING BACK': Housing official reveals how prices will be affordable","https://www.youtube.com/watch?v=x-9u57HWuJ8"
"1768103986-373","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0"
"1768103986-374","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Venezuelan immigrant speaks out following Maduro's capture; says hope has been restored","https://www.youtube.com/watch?v=cylfhA8pNgY"
"1768103986-375","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Why This Island Could Trigger World War 3","https://www.youtube.com/watch?v=x-XdOaZPhBw"
"1768103986-376","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I"
"1768103986-377","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Germans Captured Him — He Laughed, Then Killed 21 of Them in 45 Seconds","https://www.youtube.com/watch?v=PLMjds9a5dI"
"1768103986-378","https://www.youtube.com/user/FoxNewsChannel/videos","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g","Illegal Somali linked to Minnesota Democrats arrested by ICE for alleged fraud","https://www.youtube.com/watch?v=Y5YgEDBaEhY&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103996-379","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE&pp=0gcJCU0KAYcqIYzv"
"1768103996-380","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","'VERGE OF COLLAPSE': Exiled crown prince details status of Iranian government","https://www.youtube.com/watch?v=v_BvVnO_gHU"
"1768103996-381","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103996-382","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","Rallies in the Bay Area denounce deadly ICE shooting, Trump administration","https://www.youtube.com/watch?v=9PT24hxWoas"
"1768103996-383","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103996-384","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0&pp=0gcJCU0KAYcqIYzv"
"1768103996-385","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","دنیا امروز کنار انقلاب ملی شما ایستاده است","https://www.youtube.com/watch?v=pjoXmVIykdM"
"1768103996-386","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","‘HOW DARE YOU’: Iranian-American eviscerates Whoopi Goldberg for US-Iran comparison","https://www.youtube.com/watch?v=vtwHPdv8EVc&pp=0gcJCU0KAYcqIYzv"
"1768103996-387","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","Why This Could Be a Defining Moment In The Middle East | 700 Club Israel","https://www.youtube.com/watch?v=_EbQKHmDTE8"
"1768103996-388","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","Khamenei In BIG TROUBLE: Iran Riots Video Viral Despite Internet Crackdown; BOMBS, Torched Cars...","https://www.youtube.com/watch?v=5XxfoJgBSn4"
"1768103996-389","https://www.youtube.com/user/FoxNewsChannel/videos","Exiled Iranian prince issues DESPERATE plea to Trump","https://www.youtube.com/watch?v=PSOtqgD9fgY","Keane: I am STUNNED by this","https://www.youtube.com/watch?v=-bkhUVR8s3M"
